,HR,p-value
0,-0.4274125075820225,0.6690788989391037
1,-1.2162033124368914,0.22390748220541906
2,0.40849174393780513,0.6829126906182277
3,-0.8106262757685184,0.41758032269455436
4,-0.22873923849779312,0.8190715952778421
5,0.22457731804291256,0.8223081117571643
6,-0.6279568617368151,0.5300321997953941
7,-0.5728397106601825,0.566753228752463
8,-1.7156950989607442,0.08621786226981078
9,-1.2368146251716399,0.21615591118049296
10,-0.9148724925276874,0.3602585723194993
11,0.31090779274654556,0.7558707201232224
12,2.126226824920491,0.033484377555542025
13,2.4791213012550655,0.013170650650072774
14,-0.6506510777704012,0.515271750371877
15,-0.1865613519048191,0.8520045713603015
16,-1.7811539068535036,0.07488731128082288
17,0.8085719980955184,0.41876137697117277
18,0.9429323193273398,0.34571552240941383
19,-0.38904950127870586,0.6972395284917937
20,0.01774370183886731,0.9858433171010509
21,-1.5293019255375597,0.12618961250750838
22,-0.6505936759801734,0.5153088137511342
23,1.8726559331847288,0.06111591219498115
24,2.289054157629883,0.022076205903860013
25,0.3445594525372452,0.7304255932125412
26,-1.4180514642446866,0.15617574004270293
27,0.5773321642544446,0.5637150896919338
28,1.0501074927519387,0.2936686942129598
29,3.9106489252368335,9.204848435411808e-05
30,-0.0978910081393652,0.9220188401587395
31,1.4651484854293826,0.14288041077806643
32,-0.8332094763193151,0.40472659905734587
33,-0.5411947410865253,0.588373361888284
34,0.5979450960378845,0.5498765682466211
35,-0.5154224259108182,0.6062578647754617
36,1.8987856948745951,0.05759265880519916
37,-1.2058091722054416,0.22789107807447329
38,-2.2910310022525793,0.021961620657337352
39,-1.208698956667418,0.22677852266821857
40,1.0058454490006228,0.3144899207202312
41,-0.7134066580207237,0.4755941543150557
42,-1.9693102336073367,0.048917476743854604
43,-0.8673850441717287,0.38573107358958125
44,-1.3838787792188703,0.1663955755608547
45,0.28537008910798783,0.7753606206409605
46,-3.045818591074673,0.0023204779434504194
47,-0.8380852761172828,0.40198281164854843
48,0.1952662511482306,0.8451845161722307
49,-1.2825284201080092,0.1996573418914674
50,0.4471867633375353,0.6547402177702475
51,-2.0450470241788565,0.0408502222995536
52,-1.194916251441213,0.2321197526890965
53,-0.17073790898361918,0.8644298534131741
54,-0.9091640176428677,0.36326355457402637
55,-0.5546871918443419,0.579108638404555
56,-1.1246995468498129,0.2607163738028392
57,-0.45438818662726954,0.6495494535371116
58,-1.6550098783342222,0.09792249413481607
59,-2.460857514820494,0.013860539982245833
60,1.5109799744625367,0.13079355307141977
61,3.3366426040967565,0.0008479691405734042
